26,16,hungry,normal,5
26,16,full,normal,2
26,19,normal,normal,3
26,19,hungry,normal,1
26,19,full,normal,4
26,19,full,hungry,3
26,19,normal,hungry,2
26,19,hungry,hungry,1
26,16,full,hungry,3
26,16,normal,hungry,3
26,16,hungry,hungry,3
26,11,full,hungry,1
26,11,normal,hungry,2
26,11,hungry,hungry,1
26,7,full,hungry,2
26,7,hungry,hungry,2
26,7,normal,hungry,2
26,5,full,hungry,3
26,5,hungry,hungry,1
26,5,normal,hungry,1
28,2,hungry,full,1
28,2,full,full,2
28,2,normal,full,4
28,8,hungry,full,1
28,8,full,full,1
28,8,normal,full,4
28,11,normal,full,5
28,11,hungry,full,2
28,11,full,full,4
28,16,normal,full,3
28,16,hungry,full,1
28,16,full,full,1
28,18,hungry,full,2
28,18,full,full,2
28,18,normal,full,4
28,18,normal,hungry,3
28,18,full,hungry,3
28,18,hungry,hungry,3
28,16,full,hungry,3
28,16,normal,hungry,3
28,16,hungry,hungry,3
28,11,hungry,hungry,3
28,11,full,hungry,3
28,11,normal,hungry,3
28,8,normal,hungry,2
28,8,hungry,hungry,2
28,8,full,hungry,3
28,2,full,hungry,3
28,2,hungry,hungry,3
28,2,normal,hungry,3
32,2,normal,full,2
32,2,hungry,full,1
32,2,full,full,4
32,8,normal,full,3
32,8,hungry,full,1
32,8,full,full,4
32,13,normal,full,1
32,13,hungry,full,1
32,13,full,full,2
32,15,normal,full,3
32,15,hungry,full,3
32,15,full,full,4
32,20,normal,full,3
32,20,hungry,full,2
32,20,full,full,2
32,20,full,normal,2
32,20,normal,normal,1
32,20,hungry,normal,3
32,15,full,normal,2
32,15,hungry,normal,3
32,15,normal,normal,2
32,13,full,normal,1
32,13,normal,normal,1
32,13,hungry,normal,1
32,8,full,normal,3
32,8,normal,normal,3
32,8,hungry,normal,2
32,2,full,normal,3
32,2,hungry,normal,3
32,2,normal,normal,3
34,5,hungry,normal,1
34,5,full,normal,5
34,5,normal,normal,3
34,9,normal,normal,3
34,9,full,normal,5
34,9,hungry,normal,1
34,13,hungry,normal,1
34,13,full,normal,5
34,13,normal,normal,4
34,15,hungry,normal,1
34,15,full,normal,5
34,15,normal,normal,4
34,18,hungry,normal,1
34,18,full,normal,5
34,18,normal,normal,4
34,18,normal,full,2
34,18,full,full,3
34,18,hungry,full,1
34,15,full,full,3
34,15,hungry,full,1
34,15,normal,full,2
34,13,full,full,3
34,13,normal,full,2
34,13,hungry,full,1
34,9,full,full,3
34,9,normal,full,2
34,9,hungry,full,1
34,5,full,full,3
34,5,normal,full,2
34,5,hungry,full,1
38,4,full,full,2
38,4,hungry,full,1
38,4,normal,full,2
38,8,hungry,full,1
38,8,normal,full,2
38,8,full,full,2
38,11,hungry,full,4
38,11,normal,full,5
38,11,full,full,4
38,15,full,full,3
38,15,hungry,full,3
38,15,normal,full,4
38,20,full,full,3
38,20,hungry,full,4
38,20,normal,full,3
38,20,full,hungry,1
38,20,hungry,hungry,3
38,20,normal,hungry,1
38,15,full,hungry,3
38,15,hungry,hungry,2
38,15,normal,hungry,3
38,11,normal,hungry,3
38,11,full,hungry,3
38,11,hungry,hungry,3
38,8,normal,hungry,2
38,8,full,hungry,3
38,8,hungry,hungry,1
38,4,hungry,hungry,1
38,4,full,hungry,3
38,4,normal,hungry,2
40,6,normal,hungry,2
40,6,hungry,hungry,1
40,6,full,hungry,1
40,8,normal,hungry,2
40,8,hungry,hungry,2
40,8,full,hungry,2
40,12,hungry,hungry,3
40,12,normal,hungry,5
40,12,full,hungry,5
40,14,hungry,hungry,5
40,14,normal,hungry,5
40,14,full,hungry,5
40,20,hungry,hungry,4
40,20,normal,hungry,3
40,20,full,hungry,2
40,20,normal,full,1
40,20,hungry,full,3
40,20,full,full,1
40,14,full,full,3
40,14,normal,full,3
40,14,hungry,full,3
40,12,full,full,3
40,12,normal,full,3
40,12,hungry,full,3
40,8,normal,full,3
40,8,hungry,full,1
40,8,full,full,1
40,6,normal,full,3
40,6,full,full,3
40,6,hungry,full,1
43,2,full,full,2
43,2,hungry,full,2
43,2,normal,full,3
43,9,hungry,full,2
43,9,full,full,2
43,9,normal,full,5
43,11,normal,full,3
43,11,full,full,2
43,11,hungry,full,1
43,15,hungry,full,3
43,15,full,full,5
43,15,normal,full,5
43,18,hungry,full,1
43,18,full,full,1
43,18,normal,full,2
43,18,full,hungry,3
43,18,hungry,hungry,1
43,18,normal,hungry,1
43,15,full,hungry,3
43,15,normal,hungry,3
43,15,hungry,hungry,2
43,11,hungry,hungry,1
43,11,full,hungry,3
43,11,normal,hungry,1
43,9,full,hungry,3
43,9,hungry,hungry,1
43,9,normal,hungry,2
43,2,normal,hungry,3
43,2,full,hungry,3
43,2,hungry,hungry,1
46,4,normal,full,1
46,4,hungry,full,1
46,4,full,full,1
46,9,normal,full,5
46,9,hungry,full,5
46,9,full,full,5
46,12,normal,full,4
46,12,hungry,full,4
46,12,full,full,3
46,15,normal,full,2
46,15,hungry,full,2
46,15,full,full,2
46,20,normal,full,4
46,20,hungry,full,5
46,20,full,full,5
46,20,full,hungry,3
46,20,normal,hungry,2
46,20,hungry,hungry,3
46,15,hungry,hungry,1
46,15,full,hungry,1
46,15,normal,hungry,1
46,12,hungry,hungry,3
46,12,full,hungry,3
46,12,normal,hungry,3
46,9,full,hungry,3
46,9,hungry,hungry,3
46,9,normal,hungry,3
46,4,full,hungry,1
46,4,normal,hungry,1
46,4,hungry,hungry,1
47,3,hungry,full,2
47,3,normal,full,2
47,3,full,full,3
47,8,hungry,full,4
47,8,normal,full,2
47,8,full,full,2
47,13,hungry,full,3
47,13,full,full,2
47,13,normal,full,3
47,15,hungry,full,4
47,15,normal,full,3
47,15,full,full,4
47,19,hungry,full,2
47,19,full,full,3
47,19,normal,full,4
47,19,normal,normal,2
47,19,hungry,normal,3
47,19,full,normal,3
47,15,hungry,normal,2
47,15,full,normal,3
47,15,normal,normal,3
47,13,hungry,normal,1
47,13,full,normal,2
47,13,normal,normal,1
47,8,full,normal,1
47,8,hungry,normal,2
47,8,normal,normal,1
47,3,normal,normal,2
47,3,full,normal,2
47,3,hungry,normal,2
53,3,hungry,full,1
53,3,normal,full,4
53,3,full,full,2
53,7,hungry,full,1
53,7,normal,full,3
53,7,full,full,1
53,13,hungry,full,5
53,13,normal,full,5
53,13,full,full,5
53,14,hungry,full,5
53,14,normal,full,5
53,14,full,full,5
53,19,normal,full,3
53,19,hungry,full,2
53,19,full,full,3
53,19,normal,hungry,2
53,19,hungry,hungry,1
53,19,full,hungry,3
53,14,full,hungry,3
53,14,hungry,hungry,3
53,14,normal,hungry,3
53,13,normal,hungry,3
53,13,full,hungry,3
53,13,hungry,hungry,3
53,7,normal,hungry,1
53,7,hungry,hungry,1
53,7,full,hungry,3
53,3,hungry,hungry,1
53,3,full,hungry,3
53,3,normal,hungry,2
56,3,hungry,normal,2
56,3,full,normal,5
56,3,normal,normal,3
56,9,hungry,normal,2
56,9,full,normal,2
56,9,normal,normal,2
56,10,normal,normal,2
56,10,hungry,normal,2
56,10,full,normal,4
56,16,hungry,normal,2
56,16,full,normal,4
56,16,normal,normal,1
56,20,hungry,normal,2
56,20,full,normal,2
56,20,normal,normal,2
56,20,normal,full,3
56,20,hungry,full,1
56,20,full,full,1
56,16,full,full,1
56,16,normal,full,3
56,16,hungry,full,1
56,10,normal,full,3
56,10,full,full,1
56,10,hungry,full,1
56,9,normal,full,3
56,9,hungry,full,2
56,9,full,full,2
56,3,full,full,3
56,3,normal,full,3
56,3,hungry,full,3
69,3,hungry,hungry,3
69,3,full,hungry,3
69,3,normal,hungry,3
69,7,hungry,hungry,3
69,7,full,hungry,3
69,7,normal,hungry,3
69,12,full,hungry,3
69,12,normal,hungry,5
69,12,hungry,hungry,3
69,17,full,hungry,3
69,17,normal,hungry,3
69,17,hungry,hungry,3
69,18,hungry,hungry,3
69,18,full,hungry,3
69,18,normal,hungry,3
69,18,full,full,3
69,18,hungry,full,3
69,18,normal,full,3
69,17,full,full,3
69,17,normal,full,3
69,17,hungry,full,3
69,12,full,full,3
69,12,normal,full,3
69,12,hungry,full,3
69,7,full,full,3
69,7,hungry,full,3
69,7,normal,full,3
69,3,normal,full,3
69,3,hungry,full,3
69,3,full,full,3
73,6,hungry,hungry,1
73,6,normal,hungry,1
73,6,full,hungry,1
73,9,normal,hungry,3
73,9,hungry,hungry,2
73,9,full,hungry,3
73,10,hungry,hungry,1
73,10,full,hungry,3
73,10,normal,hungry,1
73,14,hungry,hungry,1
73,14,normal,hungry,2
73,14,full,hungry,2
73,19,hungry,hungry,3
73,19,normal,hungry,2
73,19,full,hungry,3
73,19,full,full,2
73,19,normal,full,2
73,19,hungry,full,2
73,14,normal,full,2
73,14,hungry,full,2
73,14,full,full,2
73,10,hungry,full,2
73,10,full,full,2
73,10,normal,full,2
73,9,full,full,2
73,9,hungry,full,2
73,9,normal,full,2
73,6,normal,full,2
73,6,full,full,2
73,6,hungry,full,2
75,1,hungry,full,4
75,1,full,full,4
75,1,normal,full,4
75,7,normal,full,3
75,7,full,full,4
75,7,hungry,full,4
75,13,hungry,full,2
75,13,normal,full,3
75,13,full,full,2
75,14,hungry,full,2
75,14,normal,full,3
75,14,full,full,2
75,19,hungry,full,4
75,19,normal,full,4
75,19,full,full,4
75,19,hungry,normal,1
75,19,normal,normal,1
75,19,full,normal,1
75,14,full,normal,1
75,14,normal,normal,1
75,14,hungry,normal,1
75,13,full,normal,1
75,13,hungry,normal,1
75,13,normal,normal,1
75,7,normal,normal,1
75,7,hungry,normal,1
75,7,full,normal,1
75,1,full,normal,3
75,1,hungry,normal,3
75,1,normal,normal,3
78,4,full,full,1
78,4,hungry,full,1
78,4,normal,full,3
78,8,normal,full,3
78,8,hungry,full,3
78,8,full,full,2
78,11,normal,full,3
78,11,hungry,full,2
78,11,full,full,2
78,14,normal,full,3
78,14,hungry,full,2
78,14,full,full,2
78,18,hungry,full,2
78,18,full,full,2
78,18,normal,full,5
78,18,full,hungry,3
78,18,hungry,hungry,1
78,18,normal,hungry,3
78,14,full,hungry,3
78,14,normal,hungry,3
78,14,hungry,hungry,1
78,11,full,hungry,3
78,11,hungry,hungry,1
78,11,normal,hungry,1
78,8,full,hungry,3
78,8,normal,hungry,3
78,8,hungry,hungry,1
78,4,normal,hungry,1
78,4,hungry,hungry,1
78,4,full,hungry,2
82,4,normal,full,2
82,4,hungry,full,3
82,4,full,full,2
82,8,hungry,full,1
82,8,normal,full,3
82,8,full,full,4
82,11,hungry,full,4
82,11,normal,full,1
82,11,full,full,2
82,16,hungry,full,4
82,16,full,full,2
82,16,normal,full,2
82,19,hungry,full,2
82,19,normal,full,2
82,19,full,full,2
82,19,normal,hungry,1
82,19,full,hungry,1
82,19,hungry,hungry,1
82,16,full,hungry,1
82,16,normal,hungry,1
82,16,hungry,hungry,1
82,11,full,hungry,1
82,11,normal,hungry,1
82,11,hungry,hungry,1
82,8,full,hungry,1
82,8,hungry,hungry,1
82,8,normal,hungry,1
82,4,full,hungry,1
82,4,hungry,hungry,2
82,4,normal,hungry,1
87,1,hungry,normal,1
87,1,normal,normal,1
87,1,full,normal,5
87,8,normal,normal,3
87,8,hungry,normal,2
87,8,full,normal,5
87,10,normal,normal,2
87,10,hungry,normal,3
87,10,full,normal,5
87,16,normal,normal,4
87,16,full,normal,5
87,16,hungry,normal,4
87,18,full,normal,5
87,18,normal,normal,2
87,18,hungry,normal,2
87,18,full,full,3
87,18,hungry,full,1
87,18,normal,full,2
87,16,full,full,3
87,16,hungry,full,3
87,16,normal,full,3
87,10,full,full,3
87,10,normal,full,2
87,10,hungry,full,1
87,8,normal,full,2
87,8,full,full,3
87,8,hungry,full,1
87,1,full,full,3
87,1,normal,full,1
87,1,hungry,full,1
89,4,full,normal,2
89,4,normal,normal,1
89,4,hungry,normal,2
89,9,hungry,normal,2
89,9,full,normal,4
89,9,normal,normal,3
89,13,hungry,normal,2
89,13,full,normal,3
89,13,normal,normal,1
89,17,hungry,normal,2
89,17,full,normal,4
89,17,normal,normal,3
89,18,full,normal,3
89,18,normal,normal,1
89,18,hungry,normal,1
89,18,full,hungry,2
89,18,normal,hungry,1
89,18,hungry,hungry,1
89,17,normal,hungry,2
89,17,hungry,hungry,1
89,17,full,hungry,3
89,13,full,hungry,1
89,13,hungry,hungry,1
89,13,normal,hungry,1
89,9,hungry,hungry,2
89,9,normal,hungry,1
89,9,full,hungry,3
89,4,normal,hungry,1
89,4,hungry,hungry,1
89,4,full,hungry,1
102,4,hungry,hungry,1
102,4,full,hungry,2
102,4,normal,hungry,1
102,8,hungry,hungry,2
102,8,full,hungry,2
102,8,normal,hungry,2
102,12,normal,hungry,4
102,12,full,hungry,5
102,12,hungry,hungry,3
102,15,normal,hungry,2
102,15,hungry,hungry,1
102,15,full,hungry,2
102,19,hungry,hungry,2
102,19,full,hungry,5
102,19,normal,hungry,2
102,19,full,normal,3
102,19,normal,normal,1
102,19,hungry,normal,1
102,15,full,normal,3
102,15,normal,normal,3
102,15,hungry,normal,2
102,12,full,normal,3
102,12,normal,normal,3
102,12,hungry,normal,2
102,8,full,normal,3
102,8,hungry,normal,1
102,8,normal,normal,1
102,4,normal,normal,1
102,4,hungry,normal,1
102,4,full,normal,3
118,1,normal,hungry,3
118,1,hungry,hungry,3
118,1,full,hungry,5
118,7,hungry,hungry,2
118,7,full,hungry,5
118,7,normal,hungry,4
118,10,hungry,hungry,3
118,10,full,hungry,3
118,10,normal,hungry,4
118,16,hungry,hungry,1
118,16,full,hungry,5
118,16,normal,hungry,3
118,20,hungry,hungry,3
118,20,full,hungry,5
118,20,normal,hungry,3
118,20,full,full,2
118,20,normal,full,2
118,20,hungry,full,2
118,16,normal,full,2
118,16,hungry,full,1
118,16,full,full,3
118,10,full,full,3
118,10,hungry,full,1
118,10,normal,full,1
118,7,normal,full,2
118,7,full,full,3
118,7,hungry,full,2
118,1,normal,full,2
118,1,hungry,full,1
118,1,full,full,3
122,1,hungry,hungry,2
122,1,full,hungry,5
122,1,normal,hungry,5
122,7,hungry,hungry,1
122,7,normal,hungry,5
122,7,full,hungry,5
122,10,hungry,hungry,2
122,10,normal,hungry,5
122,10,full,hungry,5
122,15,hungry,hungry,5
122,15,normal,hungry,5
122,15,full,hungry,5
122,20,hungry,hungry,4
122,20,normal,hungry,5
122,20,full,hungry,5
122,20,normal,full,3
122,20,hungry,full,3
122,20,full,full,3
122,15,hungry,full,3
122,15,full,full,3
122,15,normal,full,3
122,10,normal,full,1
122,10,hungry,full,3
122,10,full,full,3
122,7,full,full,3
122,7,hungry,full,3
122,7,normal,full,3
122,1,hungry,full,1
122,1,full,full,3
122,1,normal,full,3
129,3,hungry,full,4
129,3,normal,full,5
129,3,full,full,4
129,9,hungry,full,1
129,9,full,full,2
129,9,normal,full,3
129,11,normal,full,5
129,11,full,full,2
129,11,hungry,full,2
129,14,normal,full,5
129,14,full,full,4
129,14,hungry,full,5
129,20,normal,full,3
129,20,full,full,2
129,20,hungry,full,1
129,20,full,hungry,3
129,20,hungry,hungry,1
129,20,normal,hungry,3
129,14,full,hungry,3
129,14,normal,hungry,3
129,14,hungry,hungry,3
129,11,normal,hungry,3
129,11,full,hungry,3
129,11,hungry,hungry,1
129,9,full,hungry,3
129,9,normal,hungry,3
129,9,hungry,hungry,1
129,3,full,hungry,3
129,3,normal,hungry,3
129,3,hungry,hungry,1
136,4,hungry,full,3
136,4,full,full,3
136,4,normal,full,2
136,7,hungry,full,3
136,7,full,full,3
136,7,normal,full,3
136,13,hungry,full,3
136,13,full,full,3
136,13,normal,full,3
136,14,hungry,full,3
136,14,full,full,3
136,14,normal,full,3
136,19,normal,full,3
136,19,hungry,full,3
136,19,full,full,3
136,19,normal,normal,2
136,19,hungry,normal,1
136,19,full,normal,3
136,14,full,normal,3
136,14,normal,normal,1
136,14,hungry,normal,1
136,13,normal,normal,2
136,13,full,normal,3
136,13,hungry,normal,2
136,7,normal,normal,2
136,7,full,normal,3
136,7,hungry,normal,1
136,4,normal,normal,1
136,4,hungry,normal,1
136,4,full,normal,3
137,5,hungry,normal,2
137,5,normal,normal,3
137,5,full,normal,4
137,7,hungry,normal,2
137,7,normal,normal,3
137,7,full,normal,3
137,13,hungry,normal,3
137,13,normal,normal,2
137,13,full,normal,3
137,15,hungry,normal,3
137,15,full,normal,2
137,15,normal,normal,2
137,19,normal,normal,2
137,19,hungry,normal,2
137,19,full,normal,3
137,19,normal,hungry,2
137,19,hungry,hungry,1
137,19,full,hungry,1
137,15,full,hungry,1
137,15,normal,hungry,2
137,15,hungry,hungry,1
137,13,normal,hungry,2
137,13,full,hungry,1
137,13,hungry,hungry,1
137,7,normal,hungry,2
137,7,hungry,hungry,2
137,7,full,hungry,3
137,5,full,hungry,1
137,5,hungry,hungry,1
137,5,normal,hungry,3
138,5,full,full,2
138,5,normal,full,2
138,5,hungry,full,1
138,7,normal,full,5
138,7,hungry,full,4
138,7,full,full,5
138,10,normal,full,3
138,10,hungry,full,1
138,10,full,full,2
138,16,full,full,3
138,16,normal,full,2
138,16,hungry,full,1
138,20,full,full,5
138,20,normal,full,5
138,20,hungry,full,5
138,20,full,hungry,3
138,20,normal,hungry,3
138,20,hungry,hungry,3
138,16,normal,hungry,3
138,16,hungry,hungry,2
138,16,full,hungry,3
138,10,hungry,hungry,1
138,10,full,hungry,3
138,10,normal,hungry,3
138,7,hungry,hungry,3
138,7,full,hungry,3
138,7,normal,hungry,1
138,5,normal,hungry,1
138,5,full,hungry,1
138,5,hungry,hungry,1
141,6,hungry,hungry,1
141,6,full,hungry,4
141,6,normal,hungry,2
141,9,hungry,hungry,4
141,9,full,hungry,5
141,9,normal,hungry,4
141,10,normal,hungry,2
141,10,hungry,hungry,2
141,10,full,hungry,5
141,17,normal,hungry,4
141,17,full,hungry,4
141,17,hungry,hungry,2
141,18,hungry,hungry,1
141,18,full,hungry,4
141,18,normal,hungry,3
141,18,hungry,full,1
141,18,full,full,1
141,18,normal,full,2
141,17,normal,full,3
141,17,hungry,full,2
141,17,full,full,3
141,10,hungry,full,2
141,10,full,full,3
141,10,normal,full,3
141,9,hungry,full,2
141,9,full,full,3
141,9,normal,full,3
141,6,normal,full,3
141,6,hungry,full,1
141,6,full,full,1
144,3,hungry,hungry,2
144,3,full,hungry,5
144,3,normal,hungry,4
144,9,hungry,hungry,1
144,9,normal,hungry,3
144,9,full,hungry,4
144,10,full,hungry,5
144,10,hungry,hungry,3
144,10,normal,hungry,4
144,14,hungry,hungry,3
144,14,full,hungry,5
144,14,normal,hungry,4
144,18,hungry,hungry,2
144,18,normal,hungry,4
144,18,full,hungry,4
144,18,hungry,normal,1
144,18,normal,normal,1
144,18,full,normal,2
144,14,hungry,normal,3
144,14,full,normal,3
144,14,normal,normal,3
144,10,full,normal,3
144,10,normal,normal,2
144,10,hungry,normal,1
144,9,full,normal,3
144,9,normal,normal,1
144,9,hungry,normal,3
144,3,full,normal,3
144,3,normal,normal,3
144,3,hungry,normal,2
148,2,hungry,normal,4
148,2,full,normal,4
148,2,normal,normal,2
148,9,hungry,normal,5
148,9,full,normal,4
148,9,normal,normal,2
148,13,hungry,normal,5
148,13,full,normal,5
148,13,normal,normal,2
148,15,hungry,normal,5
148,15,full,normal,5
148,15,normal,normal,3
148,20,hungry,normal,4
148,20,full,normal,2
148,20,normal,normal,2
148,20,normal,full,2
148,20,hungry,full,3
148,20,full,full,3
148,15,full,full,3
148,15,normal,full,2
148,15,hungry,full,2
148,13,normal,full,2
148,13,full,full,3
148,13,hungry,full,3
148,9,full,full,3
148,9,normal,full,2
148,9,hungry,full,1
148,2,normal,full,1
148,2,full,full,1
148,2,hungry,full,3
149,6,hungry,hungry,1
149,6,full,hungry,2
149,6,normal,hungry,2
149,8,hungry,hungry,1
149,8,full,hungry,2
149,8,normal,hungry,1
149,13,hungry,hungry,4
149,13,full,hungry,4
149,13,normal,hungry,4
149,15,hungry,hungry,4
149,15,normal,hungry,4
149,15,full,hungry,4
149,18,hungry,hungry,4
149,18,normal,hungry,4
149,18,full,hungry,5
149,18,full,full,3
149,18,normal,full,3
149,18,hungry,full,3
149,15,hungry,full,3
149,15,full,full,3
149,15,normal,full,3
149,13,normal,full,3
149,13,full,full,3
149,13,hungry,full,3
149,8,normal,full,1
149,8,full,full,1
