4	410	1	1	
4	412	0	2	
4	416	0	2	
4	417	0	2	
4	420	1	2	
4	421	0	3	
4	422	1	4	
4	423	1	2	
4	425	1	4	
4	427	0	4	
4	428	1	4	
4	432	0	4	
4	434	0	3	
4	435	0	4	
4	438	1	2	
4	440	1	2	
4	443	0	1	
4	444	0	2	
4	452	1	2	
4	453	1	2	
4	456	1	2	
5	13	0	4	
5	14	0	2	
5	18	1	5	
5	22	1	5	
5	27	1	3	
5	31	0	3	
5	55	0	3	
5	58	0	4	
5	68	0	2	
5	69	0	2	
5	80	0	3	
5	85	0	3	
5	86	0	4	
5	94	0	2	
5	97	0	4	
5	99	0	4	
5	116	0	1	
5	123	0	4	
5	124	0	2	
5	130	0	5	
5	132	0	4	
5	133	0	4	
5	134	0	4	
5	135	0	4	
5	142	1	3	
5	150	1	4	
5	153	0	2	
5	155	1	4	
5	174	1	5	
5	179	0	3	
5	182	1	5	
5	186	1	5	
5	187	0	2	
5	188	1	4	
5	192	0	2	
5	194	0	3	
5	196	0	4	
5	198	0	3	
5	203	0	2	
5	204	0	2	
5	207	1	5	
5	208	0	3	
5	210	0	4	
5	212	0	3	
5	220	0	4	
5	237	0	4	
5	247	0	2	
5	257	0	2	
5	268	1	5	
5	274	0	4	
5	275	0	2	
5	283	0	1	
5	285	0	2	
5	293	0	1	
5	296	1	4	
5	300	0	2	
5	303	0	3	
5	317	1	5	
5	356	0	3	
5	422	1	4	
5	431	0	3	
5	457	1	2	
5	458	1	3	
5	462	0	3	
5	465	0	3	
5	466	0	3	
5	468	0	4	
5	469	0	2	
5	470	1	3	
5	474	0	4	
5	475	1	2	
5	476	1	2	
5	477	0	3	
5	478	0	4	
5	479	0	3	
5	480	0	4	
5	482	0	5	
5	483	0	4	
5	485	0	3	
5	486	0	4	
5	487	0	4	
5	491	0	4	
5	497	0	3	
5	498	0	3	
5	499	1	5	
5	505	0	3	
5	507	0	2	
5	508	0	3	
5	510	0	4	
5	512	0	3	
5	514	0	3	
5	516	1	5	
5	517	1	4	
5	520	1	5	
5	522	0	4	
5	523	1	4	
5	524	0	4	
5	525	1	4	
5	527	0	3	
5	531	1	4	
5	533	1	5	
6	6	0	4	
6	7	0	4	
6	9	0	3	
6	21	0	4	
6	27	0	5	
6	31	0	4	
6	43	0	5	
6	52	0	4	
6	53	0	2	
6	71	0	4	
6	77	1	4	
6	78	0	3	
6	80	0	4	
6	81	1	4	
6	88	0	5	
6	89	0	3	
6	91	0	5	
6	92	0	4	
6	100	0	4	
6	105	0	3	
6	117	1	3	
6	120	0	4	
6	125	0	2	
6	126	0	4	
6	130	0	4	
6	132	0	4	
6	135	0	4	
6	138	0	3	
6	141	0	2	
6	150	1	5	
6	152	0	4	
6	153	0	4	
6	155	0	4	
6	160	1	4	
6	161	0	4	
6	162	0	4	
6	165	0	2	
6	167	0	4	
6	170	0	2	
6	171	1	5	
6	173	0	4	
6	175	0	2	
6	176	0	4	
6	180	0	2	
6	181	1	5	
6	182	0	3	
6	184	0	4	
6	187	0	4	
6	189	0	4	
6	190	0	4	
6	192	0	4	
6	194	0	5	
6	195	0	4	
6	199	0	4	
6	202	0	4	
6	204	0	4	
6	206	1	5	
6	207	0	4	
6	209	1	5	
6	211	1	2	
6	222	0	4	
6	225	0	4	
6	226	1	4	
6	227	0	3	
6	231	1	4	
6	240	1	5	
6	258	1	4	
6	259	1	2	
6	263	0	3	
6	265	1	5	
6	267	0	2	
6	268	1	4	
6	272	1	4	
6	280	0	3	
6	284	0	4	
6	287	1	5	
6	299	1	5	
6	306	0	4	
6	333	0	4	
6	377	0	4	
6	381	0	3	
6	384	0	4	
6	388	1	5	
6	392	0	3	
6	395	1	5	
6	398	1	5	
6	400	0	3	
6	403	0	4	
6	417	0	4	
6	419	0	4	
6	422	0	4	
6	427	0	4	
6	429	0	2	
6	430	1	5	
6	431	1	5	
6	434	0	4	
6	447	1	4	
6	449	1	5	
6	450	0	4	
6	454	0	3	
6	460	1	5	
6	470	1	5	
6	471	1	3	
6	478	1	5	
6	479	1	5	
6	480	0	4	
6	481	0	2	
6	482	0	3	
6	483	0	4	
6	484	0	4	
6	488	0	2	
6	490	0	4	
6	491	0	4	
6	494	0	4	
6	495	0	4	
6	496	0	3	
6	497	0	4	
6	500	0	4	
6	503	0	4	
6	504	1	4	
6	510	0	4	
6	513	0	1	
6	514	0	2	
6	518	0	3	
6	519	0	4	
6	525	0	4	
6	527	0	4	
6	529	0	4	
6	536	1	4	
6	540	1	3	
6	541	1	5	
6	542	0	3	
6	547	0	5	
6	549	1	5	
6	552	0	2	
6	553	1	4	
6	554	0	3	
6	558	0	4	
6	559	0	2	
6	561	0	4	
6	562	0	1	
6	563	0	2	
6	566	1	2	
6	569	0	2	
6	575	0	4	
6	578	0	3	
6	579	0	2	
6	580	0	5	
6	581	0	4	
6	586	1	5	
6	588	0	4	
6	598	1	2	
6	603	1	4	
6	607	0	3	
6	613	0	4	
6	617	1	5	
6	618	0	2	
6	620	0	4	
6	621	0	3	
6	622	0	2	
6	623	0	4	
6	625	0	4	
6	626	1	4	
6	629	0	4	
6	632	0	4	
6	635	0	3	
6	636	0	3	
6	641	0	2	
6	642	1	5	
6	643	0	4	
6	644	1	5	
6	646	0	4	
6	647	0	4	
6	649	0	3	
6	652	1	5	
6	653	0	4	
6	656	0	3	
6	657	1	4	
6	658	0	5	
6	660	0	4	
6	661	0	3	
6	666	0	4	
6	668	1	2	
6	672	1	4	
6	673	0	1	
6	674	0	4	
6	675	0	2	
6	679	1	5	
6	680	1	2	
6	682	0	3	
7	6	0	2	
7	21	0	4	
7	49	0	5	
7	55	0	4	
7	78	0	4	
7	88	1	5	
7	126	0	4	
7	143	0	4	
7	171	0	4	
7	175	0	4	
7	181	0	5	
7	182	0	4	
7	187	0	4	
7	189	0	3	
7	209	0	3	
7	257	0	4	
7	293	0	3	
7	300	0	3	
7	337	0	3	
7	384	1	2	
7	456	1	2	
7	510	0	4	
7	549	0	3	
7	567	0	3	
7	650	0	4	
7	684	0	4	
7	685	0	2	
7	686	1	2	
7	688	1	5	
8	5	0	4	
8	285	0	4	
8	297	0	4	
8	339	0	3	
8	478	0	3	
8	486	0	4	
8	506	0	3	
8	520	0	3	
8	526	0	2	
8	690	0	4	
9	0	0	3	
9	3	1	5	
9	6	1	5	
9	12	0	2	
9	15	1	5	
9	21	0	4	
9	47	0	4	
9	55	0	4	
9	63	0	3	
9	97	0	3	
9	98	0	4	
9	99	0	4	
9	123	0	4	
9	126	0	4	
9	131	0	4	
9	132	0	4	
9	134	0	4	
9	143	0	4	
9	154	1	5	
9	155	0	3	
9	159	0	3	
9	163	1	5	
9	167	0	3	
9	174	0	2	
9	175	1	5	
9	182	0	4	
9	185	0	3	
9	190	0	5	
9	193	0	3	
9	194	1	5	
9	198	0	3	
9	199	0	4	
9	202	0	4	
9	217	1	5	
9	222	0	4	
9	233	1	5	
9	268	1	5	
9	274	1	5	
9	282	0	3	
9	284	0	4	
9	288	0	3	
9	293	1	4	
9	320	0	3	
9	339	1	5	
9	366	0	3	
9	370	0	4	
9	384	0	3	
9	417	1	5	
9	419	0	3	
9	434	0	4	
9	446	1	5	
9	460	0	2	
9	462	0	3	
9	473	0	3	
9	474	0	3	
9	482	0	4	
9	485	1	5	
9	487	0	4	
9	488	0	4	
9	492	0	3	
9	494	0	3	
9	495	0	4	
9	496	1	5	
9	497	0	4	
9	503	0	4	
9	504	0	3	
9	508	1	5	
9	518	0	4	
9	520	0	3	
9	557	1	5	
9	587	0	4	
9	602	0	4	
9	610	0	4	
9	614	0	3	
9	650	1	5	
9	651	1	4	
9	654	0	4	
9	655	0	4	
9	656	1	5	
9	694	0	2	
9	695	0	4	
9	697	0	4	
9	701	0	2	
9	702	0	4	
9	703	0	2	
9	704	0	3	
9	705	0	3	
9	709	1	5	
9	710	0	3	
9	711	0	3	
10	8	0	4	
10	11	0	1	
10	21	0	3	
10	37	0	2	
10	39	1	4	
10	46	0	3	
10	50	0	3	
10	89	0	1	
10	93	1	4	
10	96	1	5	
10	99	1	5	
10	108	0	2	
10	109	1	4	
10	110	0	3	
10	119	1	3	
10	134	1	5	
10	174	0	2	
10	184	1	5	
10	189	0	2	
10	190	0	3	
10	193	0	3	
10	202	1	5	
10	203	1	4	
10	214	0	2	
10	215	0	2	
10	226	0	2	
10	229	1	5	
10	240	1	5	
10	259	1	2	
10	267	0	4	
10	276	0	4	
10	290	0	3	
10	299	1	4	
10	311	0	3	
10	349	1	5	
10	382	1	3	
10	394	0	1	
10	401	1	5	
10	424	1	5	
10	427	1	4	
10	428	0	4	
10	434	1	5	
10	454	1	3	
10	516	0	1	
10	520	1	3	
10	523	1	4	
10	557	1	3	
10	560	1	3	
10	572	0	2	
10	596	1	3	
10	651	1	5	
10	659	1	4	
10	662	0	3	
10	709	0	1	
10	712	0	4	
10	713	0	3	
10	719	1	2	
10	720	0	2	
10	721	0	2	
10	722	0	4	
10	724	0	2	
10	725	0	2	
10	729	1	4	
10	731	1	4	
10	732	0	3	
10	733	0	2	
10	734	0	2	
10	735	1	5	
10	738	1	4	
10	739	1	4	
10	740	0	4	
10	742	1	2	
10	743	0	3	
10	745	0	3	
10	750	1	3	
10	751	1	5	
11	14	0	4	
11	27	0	4	
11	49	0	3	
11	70	1	5	
11	81	0	3	
11	95	1	4	
11	96	1	5	
11	131	1	5	
11	142	1	5	
11	156	0	4	
11	171	0	3	
11	190	0	4	
11	195	0	4	
11	199	1	2	
11	203	0	4	
11	275	0	3	
11	281	0	4	
11	299	1	5	
11	317	0	4	
11	380	1	5	
11	401	0	4	
11	470	0	4	
11	683	0	4	
11	734	1	5	
11	752	0	4	
11	753	0	3	
12	1	0	2	
12	10	1	2	
12	13	1	5	
12	20	1	4	
12	23	1	2	
12	24	1	2	
12	26	0	3	
12	28	1	3	
12	39	1	3	
12	41	1	5	
12	44	0	3	
12	47	0	4	
12	55	0	4	
12	58	0	3	
12	60	1	5	
12	63	0	5	
12	65	0	2	
12	70	0	3	
12	71	1	5	
12	72	0	2	
12	87	0	3	
12	89	1	4	
12	93	0	2	
12	96	1	5	
12	97	1	5	
12	99	0	4	
12	108	1	5	
12	117	1	5	
12	120	0	4	
12	123	0	4	
12	136	0	4	
12	143	1	5	
12	146	0	2	
12	149	0	4	
12	152	0	3	
12	153	0	4	
12	160	0	4	
12	166	1	5	
12	167	1	5	
12	172	0	2	
12	177	1	5	
12	179	0	4	
12	180	0	4	
12	184	0	2	
12	185	0	4	
12	189	0	3	
12	194	0	3	
12	195	1	5	
12	197	1	4	
12	200	1	2	
12	207	0	4	
12	209	0	2	
12	211	0	4	
12	214	0	4	
12	216	1	2	
12	218	1	2	
12	225	0	3	
12	228	0	4	
12	229	1	4	
12	231	0	2	
12	237	1	4	
12	242	1	4	
12	257	0	3	
12	260	1	2	
12	262	0	4	
12	264	0	3	
12	267	1	5	
12	268	0	1	
12	269	0	3	
12	270	1	2	
12	271	1	5	
12	272	1	4	
12	275	0	4	
12	280	1	4	
12	286	1	2	
12	288	1	3	
12	289	1	5	
12	293	0	1	
12	299	1	2	
12	300	1	2	
12	301	0	4	
12	302	0	3	
12	304	0	3	
12	307	1	4	
12	311	0	1	
12	313	1	2	
12	314	0	4	
12	316	0	4	
12	317	1	4	
12	318	1	5	
12	319	1	2	
12	330	0	2	
12	332	0	2	
12	333	1	2	
12	337	1	2	
12	339	1	3	
12	340	1	3	
12	342	1	2	
12	343	0	1	
12	344	1	5	
12	348	1	2	
12	350	1	2	
12	352	0	3	
12	353	0	1	
12	359	1	5	
12	362	1	4	
12	376	1	2	
12	378	1	2	
12	383	0	1	
12	384	0	2	
12	386	1	4	
12	390	0	2	
12	395	0	2	
12	401	1	5	
12	404	0	1	
12	408	1	4	
12	413	0	4	
12	415	1	4	
12	417	0	1	
12	419	0	3	
12	420	0	1	
12	422	0	4	
12	427	0	4	
12	430	1	2	
12	435	0	1	
12	436	1	2	
12	439	1	2	
12	442	0	3	
12	446	0	1	
12	448	1	5	
12	449	0	2	
12	450	1	2	
12	451	1	4	
12	456	1	2	
12	466	0	4	
12	471	0	4	
12	475	0	1	
12	476	1	5	
12	479	1	4	
12	480	0	3	
12	481	0	5	
12	482	0	4	
12	487	1	4	
12	492	0	4	
12	497	1	5	
12	500	0	4	
12	501	0	4	
12	504	0	3	
12	507	1	4	
12	508	0	5	
12	513	0	4	
12	515	0	4	
12	516	0	4	
12	518	0	4	
12	519	0	3	
12	523	1	5	
12	525	1	4	
12	529	0	4	
12	538	1	2	
12	539	0	2	
12	545	0	2	
12	547	1	4	
12	563	1	2	
12	566	1	2	
12	569	0	4	
12	587	0	3	
12	588	1	4	
12	595	1	4	
12	596	1	4	
12	600	0	3	
12	603	0	4	
12	609	0	1	
12	611	0	3	
12	613	1	5	
12	614	1	5	
12	616	0	2	
12	623	0	4	
12	624	0	1	
12	631	0	2	
12	650	0	4	
12	651	0	4	
12	658	1	4	
12	664	0	1	
12	672	0	2	
12	677	1	4	
12	681	1	2	
12	682	1	2	
12	684	0	4	
12	693	1	5	
12	704	0	4	
12	715	0	3	
12	719	0	3	
12	734	1	4	
12	751	1	2	
12	754	1	4	
12	758	0	2	
12	763	0	1	
12	765	0	3	
12	771	1	2	
12	775	0	1	
12	779	0	1	
12	780	1	4	
12	781	1	4	
12	782	0	2	
12	783	1	2	
12	785	1	4	
12	786	1	4	
12	787	0	1	
12	793	1	5	
12	801	1	3	
12	804	1	5	
12	806	1	2	
12	807	0	1	
12	808	0	3	
12	811	0	2	
12	813	0	4	
12	815	1	2	
12	819	1	5	
12	820	1	4	
12	822	0	4	
12	827	1	2	
12	829	1	2	
12	830	0	2	
12	835	0	1	
12	838	1	2	
12	839	1	4	
12	841	0	1	
12	843	1	2	
12	846	1	5	
12	847	0	4	
12	851	1	2	
12	853	1	2	
12	855	0	4	
12	856	0	2	
12	857	1	2	
12	858	1	2	
12	859	0	1	
12	860	0	2	
12	863	1	5	
12	865	1	4	
12	867	0	4	
12	868	0	2	
12	873	0	4	
12	874	1	2	
12	875	1	3	
12	876	1	3	
12	877	1	2	
12	884	0	1	
12	886	0	4	
12	887	0	1	
12	889	1	2	
12	891	1	4	
12	893	0	1	
12	897	1	2	
12	900	1	2	
12	905	0	2	
12	906	0	1	
12	907	1	2	
12	909	1	3	
12	911	0	1	
12	912	1	2	
12	914	0	4	
12	917	0	2	
13	6	0	5	
13	8	0	3	
13	12	0	3	
13	13	1	4	
13	14	0	3	
13	17	0	2	
13	21	1	4	
13	22	0	4	
13	41	0	3	
13	49	0	4	
13	55	0	4	
13	69	1	2	
13	92	0	2	
13	97	0	3	
13	99	0	4	
13	110	0	2	
13	115	0	4	
13	120	0	2	
13	150	0	4	
13	167	1	5	
13	171	0	4	
13	173	0	4	
13	174	0	4	
13	175	1	2	
13	180	0	4	
13	201	1	4	
13	203	0	4	
13	210	0	3	
13	212	0	4	
13	241	0	3	
13	268	0	4	
13	274	0	3	
13	282	0	3	
13	284	0	4	
13	312	0	1	
13	356	0	1	
13	407	0	4	
13	454	1	5	
13	473	1	5	
13	474	1	4	
13	476	0	3	
13	491	1	5	
13	497	0	4	
13	508	0	4	
13	513	1	5	
13	516	0	4	
13	518	0	4	
13	529	0	5	
13	595	1	4	
13	602	0	3	
13	654	0	4	
13	708	0	4	
13	715	0	4	
13	791	0	4	
13	812	0	1	
13	844	0	2	
13	921	0	3	
14	0	1	2	
14	6	1	2	
14	8	1	5	
14	17	1	2	
14	19	0	2	
14	24	1	4	
14	126	1	2	
14	136	1	5	
14	147	1	4	
14	221	0	2	
14	243	1	3	
14	273	1	5	
14	277	1	2	
14	285	1	3	
14	288	1	4	
14	299	0	3	
14	300	1	5	
14	306	1	2	
14	330	1	4	
14	404	1	3	
14	410	0	1	
14	457	1	5	
14	458	0	4	
14	470	0	3	
14	472	1	2	
14	475	0	3	
14	507	1	3	
14	590	0	1	
14	619	1	5	
14	677	1	2	
14	684	1	4	
14	695	1	3	
14	741	0	1	
14	743	0	3	
14	748	1	2	
14	753	0	4	
14	814	1	2	
14	863	0	3	
14	888	0	2	
14	923	1	4	
14	928	1	2	
14	931	1	1	
14	932	1	2	
14	936	1	5	
15	6	0	4	
15	7	0	4	
15	8	0	4	
15	21	0	4	
15	26	1	3	
15	27	0	4	
15	30	0	4	
15	50	0	4	
15	54	0	4	
15	55	0	5	
15	63	0	4	
15	68	0	4	
15	69	1	5	
15	75	0	4	
15	88	1	3	
15	91	0	3	
15	95	0	4	
15	98	0	4	
15	133	0	4	
15	143	0	4	
15	150	0	4	
15	154	0	2	
15	155	0	3	
15	159	1	5	
15	160	0	5	
15	163	0	4	
15	167	0	4	
15	173	0	4	
15	177	0	4	
15	181	0	4	
15	182	0	4	
15	190	0	4	
15	193	0	5	
15	194	0	4	
15	196	0	4	
15	208	0	4	
15	227	0	4	
15	229	0	4	
15	232	0	4	
15	283	1	2	
15	287	1	4	
15	293	0	3	
15	299	0	4	
15	317	0	4	
15	356	0	4	
15	417	0	4	
15	442	0	4	
15	446	0	5	
15	470	0	2	
15	478	0	4	
15	481	0	4	
15	495	0	4	
15	503	0	5	
15	545	0	3	
15	563	1	2	
15	601	0	5	
15	602	0	4	
15	605	0	3	
15	628	1	5	
15	653	0	4	
15	654	0	4	
15	656	0	4	
15	691	0	3	
15	692	0	4	
15	704	0	4	
15	734	1	4	
15	760	0	1	
15	811	1	3	
15	939	0	1	
15	941	1	5	
15	943	1	2	
16	0	0	3	
16	8	1	4	
16	12	0	2	
16	124	1	2	
16	150	1	5	
16	236	1	3	
16	244	0	2	
16	507	0	2	
16	743	1	4	
17	0	0	4	
17	11	0	4	
17	12	0	4	
17	13	0	4	
17	18	0	2	
17	24	1	3	
17	25	1	4	
17	46	0	2	
17	56	1	5	
17	57	0	3	
17	63	0	4	
17	68	0	2	
17	69	1	5	
17	70	0	3	
17	81	1	4	
17	85	0	3	
17	88	0	2	
17	96	1	4	
17	98	0	4	
17	112	1	5	
17	125	0	4	
17	130	0	3	
17	134	1	3	
17	135	0	4	
17	150	1	4	
17	151	0	2	
17	153	0	3	
17	161	0	3	
17	168	0	4	
17	169	0	4	
17	178	1	5	
17	179	0	3	
17	180	1	4	
17	181	1	4	
17	184	1	4	
17	185	1	5	
17	187	1	4	
17	189	1	5	
17	190	1	5	
17	192	0	4	
17	193	1	4	
17	194	0	2	
17	195	1	4	
17	198	0	2	
17	201	1	4	
17	208	1	5	
17	213	1	5	
17	214	1	4	
17	223	0	4	
17	233	0	2	
17	236	0	2	
17	240	1	4	
17	274	0	4	
17	275	1	5	
17	285	0	4	
17	317	0	4	
17	366	1	5	
17	386	1	5	
17	392	0	2	
17	407	0	4	
17	422	1	5	
17	427	1	4	
17	431	0	3	
17	442	1	4	
17	450	1	4	
17	461	0	2	
17	462	0	3	
17	478	1	5	
17	482	0	3	
17	484	0	4	
17	486	0	3	
17	487	0	2	
17	493	1	3	
17	495	0	4	
17	496	0	3	
17	497	1	5	
17	508	1	5	
17	512	1	5	
17	513	0	4	
17	514	0	4	
17	522	0	3	
17	525	1	5	
17	526	0	3	
17	529	0	3	
17	601	0	2	
17	606	1	3	
17	608	0	3	
17	609	1	5	
17	628	0	2	
17	629	1	4	
17	646	1	5	
17	658	1	5	
17	659	0	4	
17	691	1	4	
17	698	0	4	
17	704	0	2	
17	728	1	4	
17	731	0	2	
17	738	1	4	
17	774	0	2	
17	777	0	1	
17	791	0	4	
17	793	0	2	
17	862	1	4	
17	920	1	5	
17	922	0	4	
17	949	1	3	
17	952	1	4	
17	953	0	2	
17	954	0	3	
17	959	0	3	
17	960	1	3	
17	963	1	4	
17	964	1	5	
17	965	0	1	
17	967	0	2	
17	969	0	2	
17	970	1	5	
18	3	0	3	
18	152	1	5	
18	200	0	2	
18	257	0	3	
18	309	0	3	
18	312	1	3	
18	381	1	4	
18	434	0	5	
18	654	1	4	
18	691	0	3	
19	0	1	4	
19	10	1	3	
19	68	1	2	
19	86	0	4	
19	94	1	4	
19	97	1	4	
19	117	0	3	
19	120	0	2	
19	143	1	2	
19	171	0	2	
19	175	0	1	
19	185	0	2	
19	193	0	2	
19	207	1	3	
19	251	0	3	
19	287	1	2	
19	404	0	2	
19	567	1	5	
19	596	1	3	
19	677	0	3	
19	741	1	4	
19	930	1	2	
20	55	0	4	
20	97	0	4	
20	99	0	4	
20	102	1	2	
20	105	1	3	
20	117	1	2	
20	120	1	2	
20	128	1	5	
20	147	1	2	
20	163	0	4	
20	183	1	5	
20	216	1	4	
20	217	1	5	
20	218	0	4	
20	221	0	1	
20	233	0	4	
20	241	0	2	
20	244	1	2	
20	257	1	5	
20	287	0	3	
20	290	1	4	
20	291	0	2	
20	293	0	2	
20	294	0	2	
20	297	0	4	
20	298	1	2	
20	318	1	3	
20	319	0	2	
20	323	1	5	
20	324	1	5	
20	325	0	4	
20	326	1	4	
20	327	1	4	
20	369	1	2	
20	395	0	1	
20	423	0	1	
20	438	1	2	
20	439	1	2	
20	440	0	2	
20	444	1	4	
20	446	0	4	
20	447	0	3	
20	451	0	3	
20	456	1	2	
20	472	0	2	
20	557	0	4	
20	564	0	2	
20	568	0	2	
20	589	1	2	
20	590	0	3	
20	594	0	3	
20	595	0	2	
20	664	0	2	
20	667	1	2	
20	669	1	4	
20	670	0	5	
20	677	1	3	
20	686	1	3	
20	687	1	2	
20	695	1	3	
20	716	1	2	
20	740	1	4	
20	741	0	2	
20	757	1	2	
20	772	0	2	
20	773	1	3	
20	815	1	2	
20	819	0	3	
20	833	1	2	
20	838	1	2	
20	843	1	5	
20	858	1	3	
20	859	1	3	
20	874	0	3	
20	927	0	2	
20	929	1	2	
20	930	0	1	
20	947	0	1	
20	973	1	4	
20	976	1	3	
20	978	0	1	
20	981	1	2	
20	984	0	1	
20	994	1	3	
21	28	1	2	
21	78	1	5	
21	79	0	3	
21	95	0	4	
21	109	1	2	
21	116	1	5	
21	117	1	5	
21	120	0	2	
21	127	0	4	
21	152	0	4	
21	153	0	4	
21	167	0	4	
21	171	1	5	
21	172	0	4	
21	175	0	4	
21	185	0	4	
21	193	0	4	
21	194	1	5	
21	203	0	4	
21	207	0	4	
21	221	0	4	
21	225	1	5	
21	226	1	5	
21	229	0	3	
21	237	0	4	
21	240	1	4	
21	257	0	5	
21	293	1	2	
21	357	0	4	
21	375	0	2	
21	376	1	2	
21	385	0	3	
21	392	1	5	
21	398	0	3	
21	402	0	4	
21	406	1	4	
21	410	1	2	
21	432	1	4	
21	434	0	4	
21	454	0	4	
21	455	1	2	
21	501	1	5	
21	509	0	4	
21	510	1	5	
21	549	0	4	
21	553	1	2	
21	647	1	5	
21	682	1	2	
21	686	0	1	
21	691	1	5	
21	779	1	2	
21	790	1	2	
21	870	0	2	
21	877	1	2	
21	947	1	2	
21	996	1	2	
21	998	0	3	
21	1000	1	2	
22	0	0	4	
22	12	0	3	
22	27	1	4	
22	31	0	2	
22	49	0	3	
22	69	1	2	
22	70	1	3	
22	82	1	5	
22	87	0	2	
22	89	0	1	
22	97	0	4	
22	98	0	3	
22	108	1	4	
22	132	1	5	
22	142	1	4	
22	169	1	5	
22	171	0	3	
22	176	0	3	
