13	93	1	2	5.0
3	58	1	2	4.0
14	20	1	2	5.0
13	92	3	2	3.0
13	70	3	2	5.0
6	59	3	2	4.0
6	129	3	2	5.0
11	85	3	2	4.0
2	52	3	2	5.0
2	52	5	2	1.0
6	129	5	2	1.0
6	61	5	2	3.0
6	118	5	2	5.0
6	122	5	2	5.0
6	126	5	2	5.0
0	4	5	2	3.0
0	6	5	2	4.0
13	107	5	2	3.0
13	87	5	2	5.0
13	106	5	2	5.0
33	12	5	2	4.0
4	53	0	2	1.0
4	16	0	2	4.0
21	13	0	2	2.0
21	21	0	2	3.0
21	5	0	2	4.0
21	18	0	2	4.0
21	32	0	2	5.0
40	33	0	2	2.0
40	7	0	2	4.0
0	23	0	2	3.0
0	15	0	2	4.0
0	47	0	2	5.0
12	14	0	2	3.0
15	20	0	2	3.0
15	7	0	2	5.0
2	52	0	2	4.0
13	66	0	2	4.0
13	21	0	2	5.0
13	101	0	2	5.0
5	57	0	2	5.0
27	33	0	2	5.0
7	70	4	3	1.0
36	2	4	3	2.0
36	4	4	3	3.0
36	5	4	3	4.0
4	11	1	0	2.0
4	2	1	0	3.0
4	17	1	0	5.0
0	13	1	0	3.0
6	100	1	0	3.0
33	108	1	0	3.0
33	6	1	0	4.0
12	2	1	0	4.0
1	7	1	3	3.0
1	0	1	3	4.0
15	86	1	3	3.0
9	5	1	3	4.0
19	133	1	3	4.0
6	68	1	3	5.0
16	49	1	3	5.0
9	28	3	3	1.0
9	22	3	3	4.0
9	37	3	3	5.0
7	72	3	3	2.0
0	40	3	3	4.0
6	7	3	3	5.0
6	27	3	3	5.0
6	131	3	3	5.0
18	91	0	3	1.0
9	28	0	3	2.0
9	11	0	3	3.0
9	38	0	3	3.0
9	39	0	3	4.0
4	54	0	3	3.0
4	41	0	3	4.0
2	8	0	3	4.0
6	7	0	3	5.0
6	27	0	3	5.0
7	72	0	3	5.0
16	16	0	3	5.0
16	49	0	3	5.0
2	9	4	2	1.0
6	128	4	2	1.0
6	124	4	2	2.0
6	108	4	2	3.0
6	9	4	2	4.0
6	122	4	2	4.0
6	119	4	2	5.0
42	67	4	2	2.0
42	14	4	2	5.0
27	2	4	2	3.0
13	66	4	2	4.0
13	101	4	2	5.0
7	29	4	2	5.0
9	5	5	3	1.0
9	36	5	3	1.0
9	22	5	3	2.0
15	68	5	3	2.0
15	86	5	3	4.0
6	132	5	3	3.0
6	13	5	3	5.0
6	89	5	3	5.0
4	69	6	2	1.0
4	80	6	2	2.0
4	9	6	2	3.0
4	79	6	2	3.0
12	45	6	2	2.0
12	14	6	2	3.0
12	104	6	2	4.0
12	18	6	2	5.0
6	124	6	2	3.0
6	9	6	2	4.0
6	128	6	2	4.0
6	61	6	2	5.0
6	116	6	2	5.0
3	57	6	2	4.0
3	54	6	2	5.0
13	96	6	2	5.0
14	40	6	2	5.0
4	14	0	4	3.0
2	9	0	4	4.0
16	64	0	4	5.0
3	57	2	2	1.0
43	33	2	2	2.0
43	2	2	2	4.0
6	12	2	2	4.0
6	127	2	2	4.0
6	117	2	2	5.0
6	123	2	2	5.0
5	9	2	2	5.0
13	21	2	2	5.0
13	74	2	2	5.0
22	61	6	0	1.0
22	63	6	0	3.0
38	2	6	0	2.0
6	100	6	0	3.0
33	108	6	0	3.0
33	98	6	0	4.0
4	14	6	0	4.0
29	2	6	0	4.0
29	16	6	0	4.0
29	30	6	0	5.0
3	59	6	0	5.0
9	75	6	3	1.0
9	38	6	3	3.0
9	19	6	3	4.0
9	37	6	3	4.0
9	35	6	3	5.0
36	7	6	3	2.0
36	33	6	3	4.0
6	18	6	3	5.0
6	92	6	3	5.0
17	1	6	3	5.0
9	75	2	3	1.0
9	17	2	3	4.0
9	5	2	3	5.0
15	86	2	3	3.0
7	15	3	4	2.0
7	31	3	4	5.0
7	64	5	4	1.0
27	48	5	4	3.0
0	26	0	0	2.0
0	48	0	0	3.0
0	29	0	0	4.0
0	39	0	0	5.0
22	10	0	0	3.0
22	3	0	0	4.0
22	13	0	0	4.0
22	32	0	0	4.0
22	39	0	0	5.0
18	42	0	0	5.0
0	51	1	1	2.0
0	38	1	1	3.0
0	14	1	1	4.0
0	36	1	1	4.0
37	7	1	1	2.0
37	5	1	1	3.0
37	0	1	1	4.0
37	11	1	1	5.0
18	8	1	1	3.0
18	113	1	1	5.0
26	20	1	1	3.0
26	15	1	1	4.0
31	96	1	1	3.0
4	0	1	1	4.0
11	9	1	1	4.0
30	3	1	1	4.0
6	14	1	1	5.0
6	66	1	1	5.0
6	73	1	1	5.0
6	74	1	1	5.0
32	14	1	1	5.0
10	14	2	1	4.0
6	9	2	1	5.0
6	68	2	1	5.0
6	97	2	1	5.0
6	76	2	1	5.0
6	105	2	1	5.0
6	108	2	1	5.0
6	110	2	1	5.0
6	115	2	1	5.0
24	33	3	0	4.0
0	17	3	0	5.0
9	90	4	0	1.0
25	13	4	0	3.0
25	5	4	0	4.0
25	21	4	0	4.0
25	16	4	0	5.0
33	6	4	0	4.0
2	54	5	0	1.0
0	39	5	0	3.0
4	82	5	0	4.0
0	27	6	1	3.0
0	10	6	1	4.0
0	16	6	1	4.0
0	12	6	1	5.0
33	5	6	1	3.0
33	40	6	1	4.0
23	11	6	1	4.0
6	107	6	1	5.0
32	0	6	1	5.0
32	7	6	1	5.0
32	17	6	1	5.0
32	28	6	1	5.0
0	14	4	1	4.0
20	75	4	1	4.0
6	112	4	1	5.0
32	2	4	1	5.0
32	11	4	1	5.0
32	17	4	1	5.0
32	28	4	1	5.0
10	14	0	1	2.0
10	97	0	1	5.0
11	84	0	1	3.0
0	1	0	1	4.0
0	10	0	1	4.0
0	16	0	1	5.0
6	99	0	1	4.0
6	14	0	1	5.0
6	66	0	1	5.0
6	69	0	1	5.0
6	94	0	1	5.0
6	97	0	1	5.0
6	77	0	1	5.0
6	78	0	1	5.0
6	81	0	1	5.0
31	74	0	1	4.0
31	110	0	1	5.0
0	18	5	1	2.0
0	22	5	1	3.0
0	3	5	1	4.0
0	20	5	1	4.0
0	40	5	1	5.0
33	67	5	1	2.0
11	62	5	1	3.0
11	84	5	1	4.0
6	86	5	1	5.0
6	88	5	1	5.0
6	73	5	1	5.0
6	74	5	1	5.0
6	100	5	1	5.0
6	103	5	1	5.0
6	79	5	1	5.0
6	110	5	1	5.0
16	64	3	1	1.0
11	62	3	1	3.0
33	45	3	1	3.0
33	5	3	1	5.0
31	110	3	1	4.0
0	2	3	1	5.0
6	61	3	1	5.0
6	86	3	1	5.0
6	88	3	1	5.0
6	73	3	1	5.0
6	74	3	1	5.0
6	100	3	1	5.0
6	103	3	1	5.0
6	79	3	1	5.0
6	82	3	1	5.0
2	9	1	2	2.0
41	63	1	2	2.0
41	68	1	2	3.0
0	39	1	2	3.0
0	24	1	2	4.0
0	50	1	2	4.0
0	5	1	2	5.0
4	9	1	2	3.0
4	44	1	2	5.0
6	126	1	2	3.0
6	117	1	2	4.0
6	125	1	2	4.0
11	70	1	2	3.0
11	41	1	2	4.0
11	63	1	2	5.0
13	95	1	2	3.0
13	70	1	2	5.0
12	16	1	2	5.0
14	2	1	2	5.0
13	87	3	2	2.0
13	21	3	2	5.0
13	41	3	2	5.0
0	4	3	2	4.0
0	5	3	2	5.0
7	17	3	2	4.0
2	55	3	2	5.0
6	128	5	2	1.0
6	117	5	2	5.0
6	121	5	2	5.0
6	125	5	2	5.0
11	13	5	2	2.0
5	57	5	2	3.0
13	103	5	2	3.0
13	94	5	2	4.0
13	68	5	2	5.0
13	105	5	2	5.0
0	5	5	2	4.0
35	68	5	2	5.0
15	12	0	2	2.0
40	11	0	2	2.0
40	5	0	2	4.0
0	22	0	2	3.0
0	6	0	2	4.0
0	35	0	2	5.0
7	62	0	2	3.0
14	2	0	2	3.0
14	40	0	2	5.0
21	20	0	2	3.0
21	4	0	2	4.0
21	16	0	2	4.0
21	30	0	2	5.0
21	37	0	2	5.0
1	0	0	2	4.0
4	60	0	2	4.0
4	40	0	2	5.0
11	13	0	2	4.0
11	85	0	2	5.0
13	99	0	2	5.0
9	75	4	3	1.0
0	7	4	3	3.0
0	33	4	3	4.0
36	7	4	3	4.0
4	21	1	0	2.0
4	4	1	0	3.0
4	29	1	0	5.0
0	42	1	0	3.0
0	17	1	0	5.0
9	67	1	0	3.0
33	109	1	0	3.0
12	4	1	0	4.0
18	53	1	3	1.0
18	72	1	3	5.0
9	24	1	3	3.0
9	26	1	3	4.0
28	18	1	3	3.0
28	34	1	3	4.0
1	11	1	3	4.0
16	7	1	3	5.0
16	35	3	3	1.0
9	39	3	3	3.0
9	5	3	3	4.0
9	35	3	3	5.0
4	43	3	3	5.0
6	18	3	3	5.0
6	72	3	3	5.0
9	2	0	3	1.0
9	55	0	3	2.0
9	23	0	3	3.0
9	22	0	3	5.0
4	8	0	3	2.0
4	70	0	3	3.0
4	66	0	3	4.0
19	133	0	3	3.0
7	73	0	3	4.0
36	2	0	3	4.0
6	63	0	3	5.0
6	71	0	3	5.0
16	42	0	3	5.0
34	51	0	3	5.0
6	61	4	2	1.0
6	83	4	2	4.0
6	127	4	2	4.0
3	58	4	2	2.0
39	67	4	2	2.0
4	60	4	2	3.0
4	83	4	2	5.0
27	0	4	2	3.0
1	0	4	2	4.0
7	28	4	2	5.0
13	99	4	2	5.0
14	20	4	2	5.0
9	2	5	3	1.0
9	35	5	3	1.0
9	39	5	3	2.0
36	7	5	3	1.0
36	4	5	3	2.0
6	131	5	3	4.0
6	7	5	3	5.0
6	27	5	3	5.0
4	71	6	2	1.0
4	63	6	2	3.0
4	56	6	2	4.0
4	6	6	2	5.0
6	122	6	2	2.0
6	117	6	2	3.0
6	126	6	2	3.0
6	118	6	2	4.0
6	129	6	2	4.0
6	15	6	2	5.0
6	41	6	2	5.0
2	9	6	2	3.0
12	63	6	2	3.0
12	33	6	2	5.0
13	99	6	2	4.0
13	101	6	2	5.0
39	2	6	2	5.0
4	62	0	4	2.0
4	68	0	4	3.0
8	4	0	4	4.0
27	16	0	4	5.0
4	60	2	2	2.0
43	5	2	2	3.0
6	121	2	2	4.0
6	3	2	2	5.0
6	120	2	2	5.0
6	128	2	2	5.0
14	7	2	2	4.0
14	20	2	2	5.0
2	9	2	2	5.0
13	95	2	2	5.0
25	9	6	0	2.0
38	33	6	0	2.0
38	63	6	0	3.0
38	62	6	0	4.0
38	40	6	0	5.0
22	62	6	0	3.0
22	54	6	0	4.0
29	18	6	0	3.0
29	11	6	0	4.0
29	28	6	0	4.0
29	4	6	0	5.0
16	48	6	3	2.0
16	35	6	3	5.0
9	2	6	3	3.0
9	34	6	3	4.0
9	11	6	3	5.0
4	54	6	3	4.0
36	5	6	3	4.0
6	63	6	3	5.0
6	71	6	3	5.0
34	51	2	3	1.0
36	7	2	3	3.0
36	0	2	3	4.0
9	7	2	3	5.0
8	4	3	4	2.0
8	0	3	4	5.0
7	31	5	4	2.0
7	15	5	4	4.0
2	54	0	0	2.0
2	17	0	0	3.0
24	46	0	0	3.0
0	30	0	0	4.0
0	40	0	0	5.0
22	5	0	0	4.0
22	20	0	0	4.0
22	34	0	0	4.0
22	15	0	0	5.0
22	40	0	0	5.0
4	68	1	1	2.0
4	14	1	1	4.0
0	4	1	1	3.0
0	46	1	1	3.0
0	25	1	1	4.0
0	43	1	1	4.0
0	2	1	1	5.0
26	2	1	1	3.0
26	21	1	1	3.0
26	28	1	1	4.0
31	74	1	1	3.0
37	33	1	1	3.0
11	84	1	1	4.0
30	7	1	1	4.0
6	63	1	1	5.0
6	90	1	1	5.0
6	93	1	1	5.0
6	75	1	1	5.0
23	40	1	1	5.0
32	68	1	1	5.0
0	1	2	1	4.0
0	4	2	1	5.0
6	62	2	1	5.0
6	73	2	1	5.0
6	99	2	1	5.0
6	77	2	1	5.0
6	107	2	1	5.0
6	109	2	1	5.0
6	112	2	1	5.0
20	75	2	1	5.0
22	0	3	0	3.0
0	12	3	0	5.0
9	67	4	0	2.0
33	108	4	0	3.0
33	98	4	0	4.0
25	6	4	0	4.0
25	23	4	0	4.0
25	33	4	0	5.0
3	59	5	0	1.0
24	46	5	0	3.0
0	12	5	0	5.0
0	43	6	1	3.0
0	0	6	1	4.0
0	11	6	1	4.0
0	17	6	1	4.0
0	3	6	1	5.0
0	20	6	1	5.0
23	14	6	1	4.0
6	112	6	1	5.0
32	2	6	1	5.0
32	11	6	1	5.0
32	18	6	1	5.0
32	33	6	1	5.0
0	1	4	1	4.0
16	98	4	1	4.0
6	75	4	1	5.0
18	40	4	1	5.0
32	5	4	1	5.0
32	15	4	1	5.0
32	21	4	1	5.0
32	40	4	1	5.0
0	41	0	1	3.0
0	4	0	1	4.0
0	43	0	1	4.0
27	7	0	1	3.0
30	3	0	1	4.0
33	67	0	1	4.0
6	61	0	1	5.0
6	86	0	1	5.0
6	88	0	1	5.0
6	73	0	1	5.0
6	74	0	1	5.0
6	76	0	1	5.0
6	105	0	1	5.0
6	80	0	1	5.0
6	111	0	1	5.0
18	49	0	1	5.0
10	14	5	1	2.0
33	40	5	1	2.0
0	37	5	1	3.0
0	7	5	1	4.0
0	21	5	1	4.0
0	19	5	1	5.0
27	7	5	1	3.0
6	62	5	1	5.0
6	65	5	1	5.0
6	90	5	1	5.0
6	93	5	1	5.0
6	75	5	1	5.0
6	101	5	1	5.0
6	104	5	1	5.0
6	80	5	1	5.0
6	111	5	1	5.0
10	14	3	1	2.0
19	62	3	1	3.0
0	3	3	1	4.0
0	8	3	1	5.0
31	111	3	1	4.0
6	62	3	1	5.0
6	65	3	1	5.0
6	90	3	1	5.0
6	93	3	1	5.0
6	75	3	1	5.0
6	101	3	1	5.0
6	104	3	1	5.0
6	108	3	1	5.0
6	110	3	1	5.0
11	64	1	2	1.0
11	85	1	2	4.0
11	54	1	2	5.0
3	57	1	2	2.0
0	18	1	2	3.0
0	19	1	2	4.0
0	35	1	2	4.0
0	15	1	2	5.0
2	52	1	2	3.0
6	119	1	2	3.0
6	128	1	2	3.0
6	83	1	2	4.0
6	41	1	2	5.0
12	5	1	2	3.0
13	99	1	2	3.0
13	65	1	2	5.0
13	94	1	2	5.0
4	54	1	2	4.0
14	7	1	2	4.0
14	40	1	2	5.0
0	23	3	2	3.0
0	47	3	2	4.0
0	6	3	2	5.0
7	28	3	2	4.0
3	56	3	2	5.0
13	65	3	2	5.0
27	33	3	2	5.0
2	55	5	2	1.0
7	29	5	2	1.0
0	23	5	2	3.0
11	85	5	2	3.0
35	14	5	2	3.0
35	75	5	2	4.0
35	9	5	2	5.0
6	9	5	2	4.0
6	119	5	2	5.0
6	41	5	2	5.0
13	63	5	2	5.0
13	93	5	2	5.0
13	87	0	2	2.0
13	93	0	2	3.0
13	96	0	2	4.0
13	70	0	2	5.0
21	19	0	2	2.0
21	7	0	2	3.0
21	12	0	2	4.0
21	35	0	2	4.0
21	22	0	2	5.0
21	34	0	2	5.0
0	11	0	2	3.0
0	44	0	2	3.0
0	28	0	2	4.0
0	9	0	2	5.0
40	0	0	2	3.0
2	55	0	2	4.0
7	5	0	2	4.0
7	29	0	2	5.0
3	57	0	2	5.0
14	7	0	2	5.0
34	51	4	3	1.0
9	23	4	3	3.0
7	73	4	3	4.0
6	21	4	3	5.0
4	33	1	0	2.0
4	5	1	0	3.0
4	40	1	0	5.0
0	45	1	0	3.0
0	7	1	0	4.0
0	20	1	0	5.0
12	33	1	0	3.0
18	1	1	0	4.0
18	91	1	3	2.0
9	25	1	3	3.0
28	45	1	3	3.0
28	3	1	3	5.0
1	40	1	3	4.0
12	11	1	3	4.0
36	68	1	3	4.0
16	42	1	3	5.0
18	91	3	3	1.0
19	133	3	3	3.0
9	19	3	3	4.0
9	36	3	3	5.0
6	0	3	3	5.0
6	67	3	3	5.0
6	130	3	3	5.0
9	24	0	3	1.0
9	25	0	3	3.0
9	36	0	3	4.0
9	34	0	3	5.0
4	61	0	3	2.0
4	72	0	3	3.0
4	67	0	3	4.0
36	0	0	3	2.0
36	7	0	3	3.0
36	5	0	3	4.0
6	18	0	3	5.0
6	72	0	3	5.0
16	44	0	3	5.0
3	57	4	2	1.0
6	129	4	2	1.0
6	118	4	2	3.0
6	16	4	2	4.0
6	123	4	2	4.0
6	121	4	2	5.0
13	94	4	2	2.0
13	95	4	2	4.0
13	41	4	2	5.0
42	68	4	2	2.0
27	4	4	2	3.0
7	30	4	2	5.0
2	8	5	3	1.0
9	11	5	3	1.0
9	34	5	3	2.0
16	64	5	3	1.0
15	89	5	3	2.0
18	72	5	3	3.0
36	0	5	3	4.0
6	63	5	3	5.0
6	71	5	3	5.0
12	75	6	2	1.0
12	68	6	2	3.0
12	0	6	2	5.0
7	62	6	2	2.0
4	0	6	2	3.0
4	67	6	2	3.0
4	78	6	2	4.0
4	15	6	2	5.0
6	83	6	2	3.0
6	127	6	2	3.0
6	119	6	2	4.0
6	67	6	2	5.0
11	13	6	2	4.0
24	40	6	2	4.0
13	65	6	2	5.0
14	2	6	2	5.0
39	5	6	2	5.0
7	64	0	4	2.0
7	15	0	4	3.0
7	31	0	4	5.0
27	44	0	4	5.0
6	124	2	2	2.0
6	125	2	2	4.0
6	10	2	2	5.0
6	122	2	2	5.0
6	129	2	2	5.0
5	61	2	2	4.0
5	8	2	2	5.0
43	0	2	2	4.0
13	96	2	2	5.0
14	40	2	2	5.0
29	0	6	0	2.0
29	20	6	0	3.0
29	15	6	0	4.0
29	29	6	0	5.0
38	75	6	0	2.0
38	72	6	0	3.0
38	67	6	0	4.0
22	14	6	0	3.0
22	73	6	0	4.0
33	6	6	0	4.0
4	8	6	3	2.0
4	2	6	3	3.0
15	86	6	3	3.0
9	22	6	3	4.0
9	36	6	3	5.0
17	133	6	3	4.0
17	72	6	3	5.0
6	0	6	3	5.0
6	21	6	3	5.0
6	72	6	3	5.0
9	23	2	3	2.0
9	16	2	3	5.0
36	33	2	3	3.0
36	2	2	3	4.0
27	48	3	4	3.0
9	0	3	4	5.0
9	0	5	4	2.0
15	60	5	4	5.0
0	37	0	0	3.0
0	0	0	0	4.0
0	36	0	0	4.0
4	81	0	0	3.0
22	7	0	0	4.0
22	21	0	0	4.0
22	17	0	0	5.0
24	33	0	0	4.0
6	100	0	0	5.0
33	112	0	0	5.0
20	75	1	1	2.0
0	26	1	1	3.0
0	30	1	1	4.0
0	16	1	1	5.0
1	17	1	1	3.0
1	4	1	1	4.0
26	7	1	1	3.0
26	23	1	1	3.0
26	29	1	1	4.0
26	17	1	1	5.0
31	111	1	1	3.0
37	40	1	1	3.0
4	67	1	1	4.0
18	102	1	1	4.0
30	11	1	1	4.0
6	85	1	1	5.0
6	69	1	1	5.0
6	94	1	1	5.0
6	107	1	1	5.0
32	72	1	1	5.0
0	2	2	1	4.0
4	14	2	1	5.0
6	14	2	1	5.0
6	74	2	1	5.0
6	100	2	1	5.0
6	103	2	1	5.0
6	78	2	1	5.0
6	81	2	1	5.0
6	113	2	1	5.0
2	17	3	0	3.0
24	46	3	0	4.0
3	59	3	0	5.0
25	0	4	0	3.0
25	17	4	0	4.0
25	28	4	0	4.0
25	40	4	0	5.0
0	0	4	0	4.0
33	109	4	0	4.0
24	33	5	0	1.0
0	0	5	0	4.0
0	18	6	1	3.0
0	6	6	1	4.0
0	14	6	1	4.0
0	40	6	1	4.0
0	5	6	1	5.0
23	9	6	1	3.0
26	29	6	1	4.0
6	87	6	1	5.0
6	115	6	1	5.0
32	4	6	1	5.0
32	15	6	1	5.0
32	21	6	1	5.0
0	43	4	1	2.0
0	50	4	1	4.0
0	4	4	1	5.0
6	113	4	1	5.0
32	3	4	1	5.0
32	12	4	1	5.0
32	18	4	1	5.0
32	29	4	1	5.0
33	45	0	1	2.0
33	5	0	1	5.0
19	62	0	1	3.0
0	2	0	1	4.0
0	18	0	1	4.0
0	20	0	1	5.0
11	62	0	1	4.0
31	111	0	1	4.0
6	85	0	1	5.0
6	68	0	1	5.0
6	70	0	1	5.0
6	95	0	1	5.0
6	98	0	1	5.0
6	103	0	1	5.0
6	79	0	1	5.0
6	82	0	1	5.0
16	98	0	1	5.0
19	62	5	1	2.0
0	2	5	1	3.0
0	38	5	1	3.0
0	8	5	1	4.0
0	28	5	1	4.0
0	34	5	1	5.0
31	110	5	1	3.0
6	14	5	1	5.0
6	66	5	1	5.0
6	69	5	1	5.0
6	94	5	1	5.0
6	97	5	1	5.0
6	76	5	1	5.0
6	105	5	1	5.0
6	109	5	1	5.0
6	114	5	1	5.0
0	50	3	1	3.0
0	18	3	1	4.0
0	10	3	1	5.0
27	7	3	1	3.0
33	12	3	1	4.0
6	14	3	1	5.0
6	66	3	1	5.0
6	69	3	1	5.0
6	94	3	1	5.0
6	97	3	1	5.0
6	76	3	1	5.0
6	105	3	1	5.0
6	80	3	1	5.0
6	111	3	1	5.0
11	96	1	2	1.0
11	8	1	2	2.0
11	67	1	2	4.0
11	72	1	2	5.0
0	22	1	2	3.0
0	21	1	2	4.0
0	37	1	2	4.0
0	40	1	2	5.0
3	54	1	2	3.0
6	121	1	2	3.0
6	108	1	2	4.0
6	122	1	2	4.0
6	59	1	2	5.0
7	14	1	2	3.0
12	40	1	2	3.0
41	14	1	2	3.0
41	72	1	2	4.0
41	75	1	2	5.0
13	68	1	2	5.0
13	101	1	2	5.0
11	13	3	2	3.0
1	0	3	2	4.0
7	30	3	2	4.0
0	9	3	2	5.0
5	60	3	2	5.0
13	68	3	2	5.0
35	67	3	2	5.0
3	56	5	2	1.0
27	33	5	2	1.0
0	47	5	2	3.0
13	92	5	2	3.0
13	21	5	2	5.0
13	74	5	2	5.0
35	67	5	2	3.0
35	63	5	2	5.0
6	108	5	2	4.0
6	116	5	2	5.0
6	120	5	2	5.0
6	124	5	2	5.0
13	92	0	2	2.0
13	107	0	2	3.0
13	94	0	2	5.0
21	23	0	2	2.0
21	11	0	2	3.0
21	2	0	2	4.0
21	15	0	2	4.0
21	28	0	2	5.0
21	36	0	2	5.0
0	21	0	2	3.0
0	31	0	2	4.0
0	33	0	2	5.0
6	59	0	2	3.0
40	4	0	2	3.0
40	2	0	2	4.0
3	58	0	2	4.0
7	17	0	2	4.0
7	30	0	2	5.0
4	6	0	2	5.0
14	20	0	2	5.0
36	33	4	3	1.0
9	26	4	3	3.0
9	24	4	3	4.0
7	72	4	3	5.0
9	90	1	0	2.0
0	48	1	0	3.0
0	12	1	0	4.0
4	7	1	0	3.0
4	15	1	0	5.0
18	105	1	0	3.0
18	110	1	0	5.0
24	33	1	0	4.0
0	9	1	3	3.0
12	7	1	3	3.0
34	51	1	3	3.0
6	130	1	3	4.0
6	21	1	3	5.0
15	68	1	3	4.0
16	44	1	3	5.0
9	38	3	3	1.0
9	2	3	3	2.0
4	7	3	3	4.0
18	72	3	3	4.0
6	13	3	3	5.0
6	89	3	3	5.0
7	73	3	3	5.0
16	44	3	3	5.0
16	35	0	3	1.0
16	48	0	3	5.0
4	74	0	3	2.0
4	73	0	3	4.0
36	4	0	3	2.0
6	132	0	3	3.0
6	0	0	3	5.0
6	67	0	3	5.0
6	131	0	3	5.0
9	26	0	3	3.0
9	37	0	3	4.0
9	35	0	3	5.0
0	46	0	3	4.0
4	76	4	2	1.0
42	9	4	2	1.0
42	75	4	2	2.0
27	33	4	2	2.0
27	11	4	2	3.0
27	5	4	2	4.0
6	120	4	2	3.0
6	116	4	2	4.0
6	125	4	2	4.0
6	41	4	2	5.0
13	65	4	2	5.0
14	2	4	2	5.0
7	72	5	3	1.0
9	19	5	3	1.0
9	37	5	3	2.0
16	35	5	3	1.0
19	133	5	3	2.0
36	5	5	3	3.0
36	33	5	3	4.0
6	18	5	3	5.0
6	72	5	3	5.0
4	61	6	2	2.0
4	1	6	2	3.0
4	68	6	2	3.0
4	40	6	2	4.0
4	16	6	2	5.0
12	9	6	2	2.0
12	2	6	2	3.0
12	72	6	2	3.0
12	12	6	2	4.0
12	4	6	2	5.0
6	121	6	2	3.0
6	120	6	2	4.0
6	68	6	2	5.0
3	56	6	2	5.0
13	66	6	2	5.0
14	7	6	2	5.0
39	40	6	2	5.0
2	14	0	4	3.0
27	48	0	4	3.0
9	33	0	4	5.0
3	58	2	2	1.0
13	94	2	2	3.0
13	66	2	2	4.0
13	65	2	2	5.0
13	99	2	2	5.0
6	116	2	2	4.0
6	118	2	2	5.0
6	41	2	2	5.0
43	17	2	2	4.0
5	84	2	2	5.0
29	13	6	0	1.0
29	12	6	0	3.0
29	5	6	0	4.0
29	21	6	0	4.0
29	33	6	0	5.0
38	9	6	0	2.0
38	7	6	0	3.0
22	8	6	0	3.0
4	30	6	0	4.0
4	29	6	0	5.0
33	109	6	0	4.0
